"character_code","fictional_work","character_name","gender","spectrum","spectrum_low","spectrum_high","mean_rating","num_ratings"
"TW/24","The Wire","D'Angelo Barksdale","male","BAP5","charming","awkward",-4.4,108
"TW/24","The Wire","D'Angelo Barksdale","male","BAP6","lewd","tasteful",7.7,115
"TW/24","The Wire","D'Angelo Barksdale","male","BAP7","intellectual","physical",-11.5,109
"TW/24","The Wire","D'Angelo Barksdale","male","BAP8","strict","lenient",8.1,128
"TW/24","The Wire","D'Angelo Barksdale","male","BAP9","refined","rugged",5.2,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP10","trusting","suspicious",-6.2,99
"TW/24","The Wire","D'Angelo Barksdale","male","BAP11","innocent","worldly",-1.3,115
"TW/24","The Wire","D'Angelo Barksdale","male","BAP12","artistic","scientific",-7.4,109
"TW/24","The Wire","D'Angelo Barksdale","male","BAP13","stoic","expressive",9.5,126
"TW/24","The Wire","D'Angelo Barksdale","male","BAP14","cunning","honorable",13.7,111
"TW/24","The Wire","D'Angelo Barksdale","male","BAP15","orderly","chaotic",-5.6,135
"TW/24","The Wire","D'Angelo Barksdale","male","BAP16","normal","weird",-8.1,125
"TW/24","The Wire","D'Angelo Barksdale","male","BAP17","competitive","cooperative",10.4,122
"TW/24","The Wire","D'Angelo Barksdale","male","BAP18","tense","relaxed",-19.1,118
"TW/24","The Wire","D'Angelo Barksdale","male","BAP19","brave","careful",-2.4,143
"TW/24","The Wire","D'Angelo Barksdale","male","BAP20","spiritual","skeptical",4.9,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP21","unlucky","fortunate",-29.7,104
"TW/24","The Wire","D'Angelo Barksdale","male","BAP22","ferocious","pacifist",8.3,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP23","modest","flamboyant",-3.4,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP24","dominant","submissive",9.6,126
"TW/24","The Wire","D'Angelo Barksdale","male","BAP25","forgiving","vengeful",-10.7,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP26","wise","foolish",7.8,118
"TW/24","The Wire","D'Angelo Barksdale","male","BAP27","impulsive","cautious",0.100000000000001,117
"TW/24","The Wire","D'Angelo Barksdale","male","BAP28","loyal","traitorous",-15.7,115
"TW/24","The Wire","D'Angelo Barksdale","male","BAP29","creative","conventional",-6.7,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP30","curious","apathetic",-17.9,122
"TW/24","The Wire","D'Angelo Barksdale","male","BAP31","rude","respectful",14.9,109
"TW/24","The Wire","D'Angelo Barksdale","male","BAP32","diligent","lazy",-18.1,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP33","lustful","chaste",-10.7,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP34","chatty","reserved",1.5,107
"TW/24","The Wire","D'Angelo Barksdale","male","BAP35","emotional","logical",-16.4,126
"TW/24","The Wire","D'Angelo Barksdale","male","BAP36","moody","stable",-11.9,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP37","dunce","genius",0.799999999999997,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP38","arrogant","humble",-0.299999999999997,123
"TW/24","The Wire","D'Angelo Barksdale","male","BAP39","heroic","villainous",-6.1,97
"TW/24","The Wire","D'Angelo Barksdale","male","BAP40","attractive","repulsive",-9.1,124
"TW/24","The Wire","D'Angelo Barksdale","male","BAP41","rational","whimsical",-6.7,137
"TW/24","The Wire","D'Angelo Barksdale","male","BAP42","mischievous","well behaved",0.700000000000003,103
"TW/24","The Wire","D'Angelo Barksdale","male","BAP43","aloof","obsessed",-0.5,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP44","indulgent","sober",4,89
"TW/24","The Wire","D'Angelo Barksdale","male","BAP45","kinky","vanilla",11.3,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP46","straightforward","cryptic",-16.6,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP47","spontaneous","deliberate",10.1,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP48","libertarian","socialist",2.5,84
"TW/24","The Wire","D'Angelo Barksdale","male","BAP49","scheduled","spontaneous",0.399999999999999,94
"TW/24","The Wire","D'Angelo Barksdale","male","BAP50","works hard","plays hard",-10.4,99
"TW/24","The Wire","D'Angelo Barksdale","male","BAP51","reasoned","instinctual",0.299999999999997,126
"TW/24","The Wire","D'Angelo Barksdale","male","BAP52","focused on the present","focused on the future",4.8,118
"TW/24","The Wire","D'Angelo Barksdale","male","BAP53","empirical","theoretical",7.6,93
"TW/24","The Wire","D'Angelo Barksdale","male","BAP54","open","guarded",2.7,82
"TW/24","The Wire","D'Angelo Barksdale","male","BAP55","methodical","astonishing",-6.8,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP56","mighty","puny",-0.5,122
"TW/24","The Wire","D'Angelo Barksdale","male","BAP57","bossy","meek",9.5,124
"TW/24","The Wire","D'Angelo Barksdale","male","BAP58","barbaric","civilized",15.6,107
"TW/24","The Wire","D'Angelo Barksdale","male","BAP59","gregarious","private",6.9,106
"TW/24","The Wire","D'Angelo Barksdale","male","BAP60","quiet","loud",-14,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP61","political","nonpolitical",-2.4,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP62","confident","insecure",11.2,125
"TW/24","The Wire","D'Angelo Barksdale","male","BAP63","democratic","authoritarian",-8.9,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP64","debased","pure",3.5,132
"TW/24","The Wire","D'Angelo Barksdale","male","BAP65","fast","slow",1.6,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP66","frugal","lavish",7.3,103
"TW/24","The Wire","D'Angelo Barksdale","male","BAP67","ludicrous","sensible",10.3,112
"TW/24","The Wire","D'Angelo Barksdale","male","BAP68","orange","purple",6.6,50
"TW/24","The Wire","D'Angelo Barksdale","male","BAP69","tall","short",15,103
"TW/24","The Wire","D'Angelo Barksdale","male","BAP70","young","old",-28,119
"TW/24","The Wire","D'Angelo Barksdale","male","BAP71","down2earth","head@clouds",0.700000000000003,112
"TW/24","The Wire","D'Angelo Barksdale","male","BAP72","extrovert","introvert",9.2,116
"TW/24","The Wire","D'Angelo Barksdale","male","BAP73","open to new experinces","uncreative",-13.4,120
"TW/24","The Wire","D'Angelo Barksdale","male","BAP74","calm","anxious",12.5,125
"TW/24","The Wire","D'Angelo Barksdale","male","BAP75","disorganized","self-disciplined",4.5,92
"TW/24","The Wire","D'Angelo Barksdale","male","BAP76","quarrelsome","warm",10.1,119
"TW/24","The Wire","D'Angelo Barksdale","male","BAP77","nerd","jock",-4,123
"TW/24","The Wire","D'Angelo Barksdale","male","BAP78","lowbrow","highbrow",-5.6,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP79","selfish","altruistic",8.6,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP80","autistic","neurotypical",16.5,119
"TW/24","The Wire","D'Angelo Barksdale","male","BAP81","angelic","demonic",-8.6,99
"TW/24","The Wire","D'Angelo Barksdale","male","BAP82","hesitant","decisive",-14.9,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP83","devout","heathen",-10.4,108
"TW/24","The Wire","D'Angelo Barksdale","male","BAP84","cruel","kind",18.6,107
"TW/24","The Wire","D'Angelo Barksdale","male","BAP85","direct","roundabout",-3.3,114
"TW/24","The Wire","D'Angelo Barksdale","male","BAP86","mathematical","literary",11.6,104
"TW/24","The Wire","D'Angelo Barksdale","male","BAP87","blue-collar","ivory-tower",-22.4,128
"TW/24","The Wire","D'Angelo Barksdale","male","BAP88","slovenly","stylish",23.5,120
"TW/24","The Wire","D'Angelo Barksdale","male","BAP89","playful","shy",0,118
"TW/24","The Wire","D'Angelo Barksdale","male","BAP90","serious","bold",-10.5,99
"TW/24","The Wire","D'Angelo Barksdale","male","BAP91","charming","trusting",7,132
"TW/24","The Wire","D'Angelo Barksdale","male","BAP92","awkward","suspicious",5.4,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP93","hipster","basic",2.2,94
"TW/24","The Wire","D'Angelo Barksdale","male","BAP94","coordinated","clumsy",0.399999999999999,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP95","funny","humorless",-7.1,92
"TW/24","The Wire","D'Angelo Barksdale","male","BAP96","politically correct","edgy",7.4,94
"TW/24","The Wire","D'Angelo Barksdale","male","BAP97","rich","poor",9.4,102
"TW/24","The Wire","D'Angelo Barksdale","male","BAP98","hard","soft",11.2374100719424,139
"TW/24","The Wire","D'Angelo Barksdale","male","BAP99","remote","involved",12.6,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP100","metaphorical","literal",-5.2,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP101","biased","impartial",-9.5,76
"TW/24","The Wire","D'Angelo Barksdale","male","BAP102","mundane","extraordinary",0.700000000000003,120
"TW/24","The Wire","D'Angelo Barksdale","male","BAP103","tiresome","interesting",11.5,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP104","smooth","rough",-7.8,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP105","spicy","mild",5.7,116
"TW/24","The Wire","D'Angelo Barksdale","male","BAP106","enslaved","emancipated",-18.8,90
"TW/24","The Wire","D'Angelo Barksdale","male","BAP107","optimistic","pessimistic",2.1,85
"TW/24","The Wire","D'Angelo Barksdale","male","BAP108","sickly","healthy",13.6,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP109","luddite","technophile",0.700000000000003,85
"TW/24","The Wire","D'Angelo Barksdale","male","BAP110","vain","demure",-1.2,104
"TW/24","The Wire","D'Angelo Barksdale","male","BAP111","high-tech","low-tech",4.8,83
"TW/24","The Wire","D'Angelo Barksdale","male","BAP112","flexible","rigid",-8.8,95
"TW/24","The Wire","D'Angelo Barksdale","male","BAP113","cosmopolitan","provincial",5.9,104
"TW/24","The Wire","D'Angelo Barksdale","male","BAP114","arcane","mainstream",3,115
"TW/24","The Wire","D'Angelo Barksdale","male","BAP115","outlaw","sheriff",-19.4,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP116","pronatalist","child free",-6.1,79
"TW/24","The Wire","D'Angelo Barksdale","male","BAP117","sad","happy",-24.9,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP118","jealous","compersive",1.6,84
"TW/24","The Wire","D'Angelo Barksdale","male","BAP119","bitter","sweet",10,111
"TW/24","The Wire","D'Angelo Barksdale","male","BAP120","resigned","resistant",-0.700000000000003,115
"TW/24","The Wire","D'Angelo Barksdale","male","BAP121","sarcastic","genuine",25.9,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP122","human","animalistic",-27.3,122
"TW/24","The Wire","D'Angelo Barksdale","male","BAP123","sporty","bookish",4.7,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP124","moderate","extreme",-8.8,99
"TW/24","The Wire","D'Angelo Barksdale","male","BAP125","angry","good-humored",-0.100000000000001,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP126","depressed","bright",-4.1,120
"TW/24","The Wire","D'Angelo Barksdale","male","BAP127","self-conscious","self-assured",-9.2,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP128","vulnerable","armoured",-17,118
"TW/24","The Wire","D'Angelo Barksdale","male","BAP129","warm","cold",-16.6,117
"TW/24","The Wire","D'Angelo Barksdale","male","BAP130","assertive","passive",4.7,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP131","active","slothful",-15.9,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP132","imaginative","practical",0.5,95
"TW/24","The Wire","D'Angelo Barksdale","male","BAP133","adventurous","stick-in-the-mud",-2.3,106
"TW/24","The Wire","D'Angelo Barksdale","male","BAP134","obedient","rebellious",5.6,104
"TW/24","The Wire","D'Angelo Barksdale","male","BAP135","competent","incompetent",-3.3,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP136","unambitious","driven",15.1,121
"TW/24","The Wire","D'Angelo Barksdale","male","BAP137","simple","complicated",22.9,102
"TW/24","The Wire","D'Angelo Barksdale","male","BAP138","proletariat","bourgeoisie",-12.7,106
"TW/24","The Wire","D'Angelo Barksdale","male","BAP139","alpha","beta",17.3,90
"TW/24","The Wire","D'Angelo Barksdale","male","BAP140","'right-brained'","'left-brained'",-3.4,56
"TW/24","The Wire","D'Angelo Barksdale","male","BAP141","thick-skinned","sensitive",24.6,132
"TW/24","The Wire","D'Angelo Barksdale","male","BAP142","charismatic","uninspiring",-10.8,138
"TW/24","The Wire","D'Angelo Barksdale","male","BAP143","feisty","gracious",-2.4,109
"TW/24","The Wire","D'Angelo Barksdale","male","BAP144","eloquent","unpolished",-3.2,106
"TW/24","The Wire","D'Angelo Barksdale","male","BAP145","high IQ","low IQ",-13.5,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP146","insider","outsider",9.1,74
"TW/24","The Wire","D'Angelo Barksdale","male","BAP147","morning lark","night owl",14.7,64
"TW/24","The Wire","D'Angelo Barksdale","male","BAP148","thin","thick",-7.3,66
"TW/24","The Wire","D'Angelo Barksdale","male","BAP149","sheeple","conspiracist",0.200000000000003,72
"TW/24","The Wire","D'Angelo Barksdale","male","BAP150","neat","messy",-4.9,78
"TW/24","The Wire","D'Angelo Barksdale","male","BAP151","vague","precise",0.600000000000001,73
"TW/24","The Wire","D'Angelo Barksdale","male","BAP152","philosophical","real",-5.5,70
"TW/24","The Wire","D'Angelo Barksdale","male","BAP153","modern","historical",-13,61
"TW/24","The Wire","D'Angelo Barksdale","male","BAP154","judgemental","accepting",22.8,61
"TW/24","The Wire","D'Angelo Barksdale","male","BAP155","average","deviant",-1.6,73
"TW/24","The Wire","D'Angelo Barksdale","male","BAP156","gossiping","confidential",4.1,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP157","official","backdoor",16.4,101
"TW/24","The Wire","D'Angelo Barksdale","male","BAP158","scholarly","crafty",7.8,100
"TW/24","The Wire","D'Angelo Barksdale","male","BAP159","leisurely","hurried",-3,98
"TW/24","The Wire","D'Angelo Barksdale","male","BAP160","explorer","builder",-2.5,94
"TW/24","The Wire","D'Angelo Barksdale","male","BAP161","captain","first-mate",28.9,96
"TW/24","The Wire","D'Angelo Barksdale","male","BAP162","mysterious","unambiguous",8.6,95
"TW/24","The Wire","D'Angelo Barksdale","male","BAP163","independent","codependent",12.7,113
"TW/24","The Wire","D'Angelo Barksdale","male","BAP164","family-first","work-first",-13.2,109
"TW/24","The Wire","D'Angelo Barksdale","male","BAP165","scruffy","manicured",17.1,103
"TW/24","The Wire","D'Angelo Barksdale","male","BAP166","wild","tame",9.5,105
"TW/24","The Wire","D'Angelo Barksdale","male","BAP167","prestigious","disreputable",4.3,84
"TW/24","The Wire","D'Angelo Barksdale","male","BAP168","scandalous","proper",-3.1,89
"TW/24","The Wire","D'Angelo Barksdale","male","BAP169","unprepared","hoarder",-13.3,70
"TW/24","The Wire","D'Angelo Barksdale","male","BAP170","sheltered","street-smart",14.1,94
"TW/24","The Wire","D'Angelo Barksdale","male","BAP171","open-minded","close-minded",-16.2,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP172","permanent","transient",5.7,35
"TW/24","The Wire","D'Angelo Barksdale","male","BAP173","dramatic","no-nonsense",3.5,40
"TW/24","The Wire","D'Angelo Barksdale","male","BAP174","apprentice","master",-23.8,35
"TW/24","The Wire","D'Angelo Barksdale","male","BAP175","straight","queer",-26.1,42
"TW/24","The Wire","D'Angelo Barksdale","male","BAP176","androgynous","gendered",24.4,44
"TW/24","The Wire","D'Angelo Barksdale","male","BAP177","repetitive","varied",2.8,37
"TW/24","The Wire","D'Angelo Barksdale","male","BAP178","patient","impatient",9.6,26
"TW/24","The Wire","D'Angelo Barksdale","male","BAP179","poisonous","nurturing",14.8,36
"TW/24","The Wire","D'Angelo Barksdale","male","BAP180","creepy","disarming",17.3,37
"TW/24","The Wire","D'Angelo Barksdale","male","BAP181","inspiring","cringeworthy",-9.1,33
"TW/24","The Wire","D'Angelo Barksdale","male","BAP182","soulless","soulful",21.5,42
"TW/24","The Wire","D'Angelo Barksdale","male","BAP184","beautiful","ugly",-11.5,38
"TW/24","The Wire","D'Angelo Barksdale","male","BAP185","domestic","industrial",8.1,17
"TW/24","The Wire","D'Angelo Barksdale","male","BAP186","juvenile","mature",-9.4,40
"TW/24","The Wire","D'Angelo Barksdale","male","BAP187","idealist","realist",-11.8,33
"TW/24","The Wire","D'Angelo Barksdale","male","BAP188","nihilist","existentialist",11.8,12
"TW/24","The Wire","D'Angelo Barksdale","male","BAP189","objective","subjective",9,29
"TW/24","The Wire","D'Angelo Barksdale","male","BAP190","theist","atheist",-3.7,27
"TW/24","The Wire","D'Angelo Barksdale","male","BAP191","classical","avant-garde",0,31
"TW/24","The Wire","D'Angelo Barksdale","male","BAP192","utilitarian","decorative",-2.6,32
"TW/24","The Wire","D'Angelo Barksdale","male","BAP193","generalist","specialist",-0.200000000000003,30
"TW/24","The Wire","D'Angelo Barksdale","male","BAP194","multicolored","monochrome",-6.9,36
"TW/24","The Wire","D'Angelo Barksdale","male","BAP195","complimentary","insulting",-16.4,27
"TW/24","The Wire","D'Angelo Barksdale","male","BAP196","individualist","communal",8.1,38
"TW/24","The Wire","D'Angelo Barksdale","male","BAP197","equitable","hypocritical",-2.6,29
"TW/24","The Wire","D'Angelo Barksdale","male","BAP198","traditional","unorthodox",-0.100000000000001,35
"TW/24","The Wire","D'Angelo Barksdale","male","BAP199","workaholic","slacker",-7.2,35
"TW/24","The Wire","D'Angelo Barksdale","male","BAP200","resourceful","helpless",-2.6,40
"TW/24","The Wire","D'Angelo Barksdale","male","BAP201","crazy","sane",24.1,12
"TW/24","The Wire","D'Angelo Barksdale","male","BAP202","anarchist","statist",-4.6,21
"TW/24","The Wire","D'Angelo Barksdale","male","BAP203","cool","dorky",-9.9,9
